customer_id,helpful_vote,product_id,product_title,review_body,review_date,review_id,score,steam_purchase,received_for_free
76561198002184254,490,1716740,Starfield,"*Spoiler Free*
Current playtime: 90+ hours.
//
Starting info:
For anyone interested in playing, treat this game like a fallout in space.
It is not a space flying sim that allows free flying between planets and systems.
Space travel consists of selecting a ""landing spot - planet - system"" with a short cut scene in between zones of play.
//
Load times:
3-5 seconds average (*modern nvme*)
//
Graphics:
Looks great for its scale, modern pbr materials with highly detailed models wherever you look *very dense*.
volumetric fog & atmosphere really make it look amazing. side note ""very time of day dependent"" as it does in real life.
//
Gameplay:
first-third person.
All bethesda style things one might expect: quests, encounters, guns-melee, speech, sneaking, lockpicking etc (*classics*)
Spaceship: Ship combat, Docking, ship-to-ship hailing/trading, smuggling, fully walkable/customizable ships & interiors.
Outposts: Buildable outposts, bases, storage, resource extraction, factory's, multi system outpost connection, decorations.
Customization: Ships, Spacesuits, Helmets, Boostpacks, Weapons, Outposts. almost everything.
//
Hardware & Performance:
This is a heavy game! 5600x & 3080 using 75% fsr upscaling at 4K gives me an average of 40-60 fps depending.
Amd graphics cards seem to have better optimization currently compared to nvidia. Also no nvidia driver at time of writing.
Plenty of graphics options to tweak if you need better performance, most options from medium-up look great without a significant loss of quality.
//
Tutorials:
Very lacking. Many systems are introduced and barely given any information on how they operate.
Would benefit from tooltips & side panels giving more explanation and direction.
As some systems and unlocks are hidden behind skills!
examples:
Ever wondered why you cant use a ship part? Or don't see buildings for farming and animals in your outpost?
Or what about scanning a planet for more advanced resources? Check your skill tree!
//
Scale:
Its actually immense! 90+ hours in and i only finished one side-faction questline!! There is just so much to do!! it is actually amazing the amount of voiced characters that are in this, just finding some random character in the middle of nowhere might lead to a multiple hour quest. random encounters vary from basic to interesting.
10% of planets are the highlights with a city or some main location on them or have a staryard up above the planet.
The main cities are massive, multiple times i thought i had seen it all only to find there was an elevator leading to a whole different part of it with its own area's and quests. And if you are not as interested in base building or resource gathering then you can easily see what planets have useful locations on them so you can skip most of the generated/placed locations if that's your preference.
90% of planets largely have resources & randomly placed locations and encounters on them.
But even then, some encounters can give you some pretty awesome moments & simply checking a planet for resources you need to quickly placing an outpost with some extractors on them so it can be auto-transported to your main base is useful.
//
Music & Audio:
Great! Atmospheric & immersive.
//
New-Game+:
I am told that this is its own game separate from the base sandbox & has its own systems in place and can give people new experiences even after multiple new game+'s.
Personally unverified, but interesting to see once i am done with my first playthrough.
//
Issues:
Fov slider, no dlss.
Bugs: npc's walking into stuff, strange eyes, nothing game breaking for me personally.
Your typical bethesda flavour. Makes for some funny moments so i like it like that.
//
Future:
Expansions & Modding potential of starfield is beyond anything we have seen before!
//
[edited]
Score: Currently i'd give it an 8.5/10!
After some further optimization & small feature request adds i would settle on 9/10",2023-09-10 19:46:46,146070357,1,True,False
76561198110660224,595,1716740,Starfield,"I'll sum it up for you guys. 
1. Do you like Oblivion or Skyrim? Yes? - Buy it. 
2. Do you like Fallout? Yes? - Buy it.
3. Are you expecting No Man's Sky or Star Citizen? Double think on buying it.

Don't expect a super engaging ""No Man's Sky"" or Star Citizen killer, the space exploration aspect of the game is meh. But if you play it and treat it like just another Bethesda game, the game is an absolute banger and an upgrade from its predecessors.",2023-09-07 01:27:31,145820187,1,True,False
76561198061356965,1650,1716740,Starfield,"In a sea of reviews from others, I am sure that only my Steam friends will see this. The more you play this game, the better it gets. Try not to be pay attention to haters that are eager to see the next big thing fail. This game is a passion project and it shows. It is also a Bethesda game. Give it time to come into its own. If you are looking for a spacefaring Bethesda game, get it. If you want to wait, wait for a sale. But in my opinion, this game has been worth the price at launch. Cheers!",2023-09-07 07:43:21,145834054,1,True,False
76561198009935148,759,1716740,Starfield,"The best parts of Skyrim and Fallout4 but in space. If you like Bethesda RPGs and space odysseys then you'll like Starfield.
Disclaimer: this is not No Mans Sky 2, it's not trying to be NMS2, don't expect NMS2.",2023-09-07 15:42:53,145851585,1,True,False
76561198271636233,508,1716740,Starfield,"A game that keeps you thinking ""oh one more thing"" for several hours, is an awesome in depth game. It's that simple.",2023-09-07 09:46:09,145837802,1,True,False
76561198113516506,673,1716740,Starfield,No Man's Skyrim,2023-09-07 16:44:31,145855053,1,True,False
76561197994055976,154,1716740,Starfield,"Ok this is tough. You know how chocolate chip cookies taste good even when under-baked? This game is like that. I think I looked so forward to playing it I have been looking at it with affection like I would a little brother with developmental delays. It's heart is solid, and I have a lot of love for the ideas in it, but the gameplay and mechanics are barely conceived. It's like the game creators at Bethesda are living in a vacuum and have not played any games for the past ten years. They are struggling to keep up in the race while I shout for them to run, run! RUN! I so wanted them to get a prize. This hope brought me almost 200 hours in.

Why isn't there a sweet buggy to survey planets with? Why do I have to tediously on foot survey planet surfaces for resources when a special binoculars from a mountain top would reveal what I need for an outpost? This is the future! I am out here like the Louis and Clark expedition. Why are outposts so clunky and janky? The QOL here is nonexistent. It is like having a game where you do your taxes or something.

Why is the narrative so simplified? Why are characters like card-board cutouts? They say the same insipid things over and over. [spoiler] And why are the Starborn fighting each other when they could gather the artifacts, all get on one ship with an armillary on it and go through Unity together? Surely some ancient Starborn character could get the young NG3 upstarts in line. [/spoiler] Why do the cities that are 200 years old feel like set pieces at Six Flags? Why is the game world lifeless and broken and barely passable at what it is portraying? NPCS staring lifelessly at walls... There are countless questions in my mind as to why, how, wtf? So much just isn't well thought through, underdeveloped, barely passable, lacking evolution, adaptation or innovation. I could go on but everyone has heard the critiques.

Again, QOL is not even on the game's radar. An awkward, ultimately sad, outdated game, empty and ponderous, upheld by the hopes of its fans (me), played out of obligation and a kind of nostalgic hope. Mods will improve it as many have said, but it takes a real hero to slog through this game ten times (NG+, I made it to NG2 before throwing in the towel). Sadly, I am not that hero.

I realized tonight I played this much in the hope it would somehow fulfill the desire I truly have for a game that will set the bar higher (even if just in Bethesda Land), instead of receiving another special needs bus. I can no longer make the excuses to myself I have been making. I will reinstall in a couple years and see what the modders have created to re-imagine and refine. I love my brother, but there's a whole world of well-formed games out there to discover. Perhaps that is what the Bethesda creators could have contemplated when developing a game about exploration and the limitless possibility of the human experience in an infinite multiverse.",2023-10-24 05:08:06,148766531,1,True,False
76561197961167439,238,1716740,Starfield,"Starfield is a good game, not a great game, certainly not Bethesda's best product. It's pretty much Fallout in space. There are a few game design features that make it look like No Man's Sky, but it really plays nothing like NMS and honestly makes me appreciate NMS that much more since a huge organization like Bethesda couldn't just copycat what Hello Games has accomplished.

Starfield is all about quest lines and NPC interactions. There are a few different quest lines and they are all well done with great voice acting as can be expected from Bethesda. Beyond that, nothing else really stands out as being amazing.

There are many downsides:

1) The minimum system requirements are insane. I was able to run it at mostly 30 fps on my dinosaur computer from 2012 by downloading a mod to reduce the texture size. I really don't feel like this game needed 2K textures which effectively requires players to have a serious gaming rig to play this without mods. ~$2,000 for their recommended rig.
2) The menu system is not user friendly. To be frank, it's downright horrible. It took me 25ish hours to finally learn how to maneuver in an out of the menu efficiently. I almost just stopped playing at around the 15 hour mark because the menus were so painfully un intuitive.
3) Too much fast travel. There is actually very little need to use your starship in this game. And even if you do want to fly your ship, it's not even possible in the normal sense of flying from point A to point B.
4) Too many loading screens due to the previous 'too much fast travel' issue. Now granted I have a dinosaur computer and the loading times get exaggerated as a result so this is certainly less painful the better system you play on.
5) No option for exclusive fullscreen. Really Bethesda?
6) Too many useless character skills/traits. A lot of the skills are useless due to the next bullet point.
7) Crafting is unnecessary, shipbuilding is unnecessary, outposts are unnecessary.  Hell I can even make an argument that the majority of player powers are useless. There was obviously a lot of energy and effort put into these game features that genuinely serve no useful utility in playing the main meat of the game (quest lines).
8) Stealth is laughable. No improvements have been made to stealth gameplay from any of their previous titles.

Did I have fun with the game? Yes. Would I recommend it? If you enjoy the Fallout titles, yes. Overall though, I feel like it was a step backward for the franchise.",2023-09-19 09:01:41,146575835,1,True,False
76561198141270398,652,1716740,Starfield,"""For every star, there is a field.""
-John Starfield",2023-09-06 03:23:46,145745108,1,True,False
76561197963272141,709,1716740,Starfield,"It's like a warm drink of water when you're really thirsty. You really want a cold glass of ice water, but you're not NOT gonna drink it y'know? Personally I think beth could have done better. I hope they expand on starfield and inject a bit of that Bethesda charm, because as much as it pains me to say it, if it weren't plastered at the start of the game, I almost wouldn't even know it was a bgs game. Where's the love? Where's the heart Bethesda? Where's the excellent, beautiful, amazing, thought provoking writing? Where's the delicious charm? I miss it bethy, I miss it a lot.",2023-11-17 00:26:48,150248875,1,True,False
76561197996840801,193,1716740,Starfield,"A little back-story first: Morrowind was one of the first games I had ever installed on my first ever PC…my first RPG, my first open-world game and my first all-nighter…with so many firsts of my gaming life, it was also love at first sight. So I can confidently say that Bethesda games hold a special place in my heart and to be honest, with such high affection also comes high expectations

Compared to previous Bethesda titles, general stability of the game is much better. No game-breaking bugs, almost no crashes (I had 3 crashes in 100 hours which is fair enough), mostly NPC/Companion related camera angle bugs which are part of the experience at this point to be honest BUT let’s be real; this level of polish was only made possible with the resources of Microsoft not Bethesda. If not for the acquisition (which was the best possible scenario for Bethesda in my opinion), this game would be riddled with catastrophic bugs. So when it comes to polish, Microsoft definitely saved the day.

My biggest gripe with this game and in general with Bethesda is the Creation Engine. Yes, the game uses Creation Engine 2 but still, it’s the same base code since Morrowind and it shows…it definitely shows. Having an SSD is a must if you want to play this game, it’s not optional. Technically you can play it on an HDD but you WILL lose your mind. Loading screens are everywhere…I can understand different instances with fairly large interiors but small shops, houses etc. all are instanced with load screens. During one of the quests, I entered a room which was probably 2 meters by 3 meters, I spent 20 seconds in there and it was loading screen entering and loading screen exiting…why Bethesda…why?

Creation Engine definitely doesn’t meet the requirements of a modern open world game. It feels extremely bloated and it shows. Performance is all around the place; with ultra-settings I had 60 fps in taxing locations yes but I have a 4080…This is not a card that you settle with 60 fps…and if it’s like this in the high end, I don’t want to know what it’s like in the lower end. Btw, Elder Scrolls VI is also being developed with Creation Engine 2 so I have a lot of reservations about it at this point…Creation Engine needs to go Bethesda, enough is enough.

I started talking about the shortcomings of the game on purpose because almost all the negative parts of the game can be linked to the inadequacy of the game engine; facial expressions of characters for example, much better compared to previous games yes but just a month before a [i]tiny, little[/i] game called [b]Baldur’s Gate 3[/b] came into our lives and comparing the two [i](yes, I know…two games are fundamentally different but still…both are RPGs and both are AAA games, so a comparison is warranted)[/i], BG3 stands head and shoulders above Starfield. The disappointment on Wyll’s face when I refused his romantic advancements, the emotions of Minsc when he’s talking about Boo…these have stayed with me long after...In Starfield, I can recall no such memory…I romanced Sarah in my initial play-through and it was….meh…not bad but...not memorable either. BG3 gave that emotion with every single character...The [i]“feeling”[/i] Larian Studios managed to give me…I want THAT Bethesda…and it’s not happening with the Creation Engine…Again…Enough is enough…Creation Engine needs to go!

Alright…Now that’s out of the way, let’s talk about why this game deserves every single penny you spend…Yes, I know…after all I’ve said about the awful game engine, how this game can be worth any money…

Love it or hate it…they made it work…It’s still a Bethesda RPG through and through.

Don’t get me wrong; liking this game requires a specific mindset so it’s definitely not for everybody…But if you do have that specific mindset...You will have fun with this game for the foreseeable future.

First of all, main campaign was really good. It asks really fundamental questions about existence...and for answers…Let’s just say, you have to make your own deductions…nothing more, nothing less…

Side quests are also satisfactory. Faction quests were very memorable experiences and other smaller side quests definitely didn’t feel forced. I truly believe they were all hand crafted. Randomly generated quests are a plenty but the point you get them is fair and obvious so you don’t feel cheated.

Graphics are good….yes the engine is old and outdated, performance is wanting but damn you can take some seriously cool screenshots in this game.

Ship and outpost building: This is Lego…no question about it…During any part of your childhood, if you have come across Lego and fallen in love with it, this game is ‘digital Lego’. Since Fallout 4, it’s probably the best gameplay mechanic Bethesda have come up with. I don’t care about the bugs, I don’t care about anything else…I can build my own dream starship and planetary outpost…I can build a commercial empire throughout the settled systems…It might take years but I can…

For a game…any game…Replayability/gameplay loop is king and it is here, which brings me to another main point: MODS.

Modding has always been a major part of Bethesda games. I’m going a step further…modding is THE reason Bethesda is Bethesda today…Without the modding community, this company would not have become the titan it is today, so let’s give the credit where it’s due: Silent protagonists of the Bethesda story – Modders…

The main game has its flaws, yes…but even if it didn’t, modders will be modders and do their own thing…This game will be officially and unofficially updated for the foreseeable future…Until Elder Scrolls VI comes, this is it…It’s your digital Lego for the next decade.

Above, I said Starfield requires a specific mindset and this is what I meant…To love this game, you need to be a bit old school…try to fix things manually, try to change things manually…accept that things are not given with updates but taken through research.

Thinking about it…All my gripes with the game engine etc. …maybe it’s intentional…maybe…just maybe it’s part of the design…to push us brave through the starfield…to be born among the stars…one more time…
",2023-09-12 04:40:20,146148671,1,True,False
76561198437174923,530,1716740,Starfield,This game has lots of loading screens which makes me feel like i'm getting my moneys worth out of my m.2 drive.,2024-01-04 09:13:11,155210142,1,True,False
